Output from Varactor Board,,,
"27-Jul-2021, 12:51:23",,,
9.0436,-0.69068,-0.41429,0.34057
9.0437,-0.69051,-0.4146,0.34043
9.0438,-0.69034,-0.41492,0.34028
9.0439,-0.69017,-0.41523,0.34014
9.044,-0.69001,-0.41555,0.33999
9.0441,-0.68984,-0.41587,0.33984
9.0443,-0.68967,-0.41618,0.3397
9.0444,-0.6895,-0.4165,0.33955
9.0445,-0.68934,-0.41681,0.33941
9.0446,-0.68917,-0.41713,0.33926
9.0447,-0.689,-0.41744,0.33912
9.0448,-0.68883,-0.41776,0.33897
9.045,-0.68867,-0.41807,0.33882
9.0451,-0.6885,-0.41839,0.33868
9.0452,-0.68833,-0.4187,0.33853
9.0453,-0.68816,-0.41902,0.33839
9.0454,-0.688,-0.41933,0.33824
9.0455,-0.68783,-0.41965,0.3381
9.0456,-0.68766,-0.41996,0.33795
9.0458,-0.68749,-0.42028,0.33781
9.0459,-0.68732,-0.42059,0.33766
9.046,-0.68716,-0.42091,0.33751
9.0461,-0.68699,-0.42122,0.33737
9.0462,-0.68682,-0.42154,0.33722
9.0463,-0.68665,-0.42185,0.33708
9.0465,-0.68648,-0.42217,0.33693
9.0466,-0.68631,-0.42248,0.33679
9.0467,-0.68615,-0.4228,0.33664
9.0468,-0.68598,-0.42311,0.33649
9.0469,-0.68581,-0.42343,0.33635
9.047,-0.68564,-0.42374,0.3362
9.0472,-0.68547,-0.42405,0.33606
9.0473,-0.6853,-0.42437,0.33591
9.0474,-0.68514,-0.42468,0.33577
9.0475,-0.68497,-0.425,0.33562
9.0476,-0.6848,-0.42531,0.33547
9.0477,-0.68463,-0.42562,0.33533
9.0478,-0.68446,-0.42594,0.33518
9.048,-0.68429,-0.42625,0.33504
9.0481,-0.68412,-0.42657,0.33489
9.0482,-0.68396,-0.42688,0.33475
9.0483,-0.68379,-0.42719,0.3346
9.0484,-0.68362,-0.42751,0.33446
9.0485,-0.68345,-0.42782,0.33431
9.0487,-0.68328,-0.42813,0.33416
9.0488,-0.68311,-0.42845,0.33402
9.0489,-0.68294,-0.42876,0.33387
9.049,-0.68277,-0.42908,0.33373
9.0491,-0.6826,-0.42939,0.33358
9.0492,-0.68244,-0.4297,0.33344
9.0493,-0.68227,-0.43002,0.33329
9.0495,-0.6821,-0.43033,0.33314
9.0496,-0.68193,-0.43064,0.333
9.0497,-0.68176,-0.43095,0.33285
9.0498,-0.68159,-0.43127,0.33271
9.0499,-0.68142,-0.43158,0.33256
9.05,-0.68125,-0.43189,0.33242
9.0502,-0.68108,-0.43221,0.33227
9.0503,-0.68091,-0.43252,0.33212
9.0504,-0.68074,-0.43283,0.33198
9.0505,-0.68057,-0.43315,0.33183
9.0506,-0.6804,-0.43346,0.33169
9.0507,-0.68023,-0.43377,0.33154
9.0509,-0.68006,-0.43408,0.3314
9.051,-0.67989,-0.4344,0.33125
9.0511,-0.67973,-0.43471,0.3311
9.0512,-0.67956,-0.43502,0.33096
9.0513,-0.67939,-0.43533,0.33081
9.0514,-0.67922,-0.43565,0.33067
9.0515,-0.67905,-0.43596,0.33052
9.0517,-0.67888,-0.43627,0.33038
9.0518,-0.67871,-0.43658,0.33023
9.0519,-0.67854,-0.43689,0.33008
9.052,-0.67837,-0.43721,0.32994
9.0521,-0.6782,-0.43752,0.32979
9.0522,-0.67803,-0.43783,0.32965
9.0524,-0.67786,-0.43814,0.3295
9.0525,-0.67769,-0.43845,0.32936
9.0526,-0.67752,-0.43877,0.32921
9.0527,-0.67735,-0.43908,0.32906
9.0528,-0.67718,-0.43939,0.32892
9.0529,-0.67701,-0.4397,0.32877
9.0531,-0.67684,-0.44001,0.32863
9.0532,-0.67667,-0.44033,0.32848
9.0533,-0.67649,-0.44064,0.32834
9.0534,-0.67632,-0.44095,0.32819
9.0535,-0.67615,-0.44126,0.32804
9.0536,-0.67598,-0.44157,0.3279
9.0537,-0.67581,-0.44188,0.32775
9.0539,-0.67564,-0.44219,0.32761
9.054,-0.67547,-0.4425,0.32746
9.0541,-0.6753,-0.44282,0.32732
9.0542,-0.67513,-0.44313,0.32717
9.0543,-0.67496,-0.44344,0.32702
9.0544,-0.67479,-0.44375,0.32688
9.0546,-0.67462,-0.44406,0.32673
9.0547,-0.67445,-0.44437,0.32659
9.0548,-0.67428,-0.44468,0.32644
9.0549,-0.67411,-0.44499,0.3263
9.055,-0.67394,-0.4453,0.32615
9.0551,-0.67376,-0.44561,0.326
9.0552,-0.67359,-0.44592,0.32586
9.0554,-0.67342,-0.44623,0.32571
9.0555,-0.67325,-0.44655,0.32557
9.0556,-0.67308,-0.44686,0.32542
9.0557,-0.67291,-0.44717,0.32528
9.0558,-0.67274,-0.44748,0.32513
9.0559,-0.67257,-0.44779,0.32498
9.0561,-0.6724,-0.4481,0.32484
9.0562,-0.67222,-0.44841,0.32469
9.0563,-0.67205,-0.44872,0.32455
9.0564,-0.67188,-0.44903,0.3244
9.0565,-0.67171,-0.44934,0.32426
9.0566,-0.67154,-0.44965,0.32411
9.0568,-0.67137,-0.44996,0.32396
9.0569,-0.6712,-0.45027,0.32382
9.057,-0.67102,-0.45058,0.32367
9.0571,-0.67085,-0.45089,0.32353
9.0572,-0.67068,-0.4512,0.32338
9.0573,-0.67051,-0.45151,0.32324
9.0574,-0.67034,-0.45182,0.32309
9.0576,-0.67017,-0.45213,0.32295
9.0577,-0.66999,-0.45243,0.3228
9.0578,-0.66982,-0.45274,0.32265
9.0579,-0.66965,-0.45305,0.32251
9.058,-0.66948,-0.45336,0.32236
9.0581,-0.66931,-0.45367,0.32222
9.0583,-0.66914,-0.45398,0.32207
9.0584,-0.66896,-0.45429,0.32193
9.0585,-0.66879,-0.4546,0.32178
9.0586,-0.66862,-0.45491,0.32163
9.0587,-0.66845,-0.45522,0.32149
9.0588,-0.66828,-0.45553,0.32134
9.0589,-0.6681,-0.45584,0.3212
9.0591,-0.66793,-0.45614,0.32105
9.0592,-0.66776,-0.45645,0.32091
9.0593,-0.66759,-0.45676,0.32076
9.0594,-0.66741,-0.45707,0.32061
9.0595,-0.66724,-0.45738,0.32047
9.0596,-0.66707,-0.45769,0.32032
9.0598,-0.6669,-0.458,0.32018
9.0599,-0.66673,-0.4583,0.32003
9.06,-0.66655,-0.45861,0.31989
9.0601,-0.66638,-0.45892,0.31974
9.0602,-0.66621,-0.45923,0.3196
9.0603,-0.66604,-0.45954,0.31945
9.0605,-0.66586,-0.45985,0.3193
9.0606,-0.66569,-0.46015,0.31916
9.0607,-0.66552,-0.46046,0.31901
9.0608,-0.66535,-0.46077,0.31887
9.0609,-0.66517,-0.46108,0.31872
9.061,-0.665,-0.46139,0.31858
9.0611,-0.66483,-0.46169,0.31843
9.0613,-0.66465,-0.462,0.31829
9.0614,-0.66448,-0.46231,0.31814
9.0615,-0.66431,-0.46262,0.31799
9.0616,-0.66414,-0.46292,0.31785
9.0617,-0.66396,-0.46323,0.3177
9.0618,-0.66379,-0.46354,0.31756
9.062,-0.66362,-0.46385,0.31741
9.0621,-0.66344,-0.46415,0.31727
9.0622,-0.66327,-0.46446,0.31712
9.0623,-0.6631,-0.46477,0.31698
9.0624,-0.66292,-0.46508,0.31683
9.0625,-0.66275,-0.46538,0.31668
9.0627,-0.66258,-0.46569,0.31654
9.0628,-0.6624,-0.466,0.31639
9.0629,-0.66223,-0.4663,0.31625
9.063,-0.66206,-0.46661,0.3161
9.0631,-0.66188,-0.46692,0.31596
9.0632,-0.66171,-0.46722,0.31581
9.0633,-0.66154,-0.46753,0.31567
9.0635,-0.66136,-0.46784,0.31552
9.0636,-0.66119,-0.46814,0.31538
9.0637,-0.66102,-0.46845,0.31523
9.0638,-0.66084,-0.46876,0.31508
9.0639,-0.66067,-0.46906,0.31494
9.064,-0.6605,-0.46937,0.31479
9.0642,-0.66032,-0.46968,0.31465
9.0643,-0.66015,-0.46998,0.3145
9.0644,-0.65997,-0.47029,0.31436
9.0645,-0.6598,-0.4706,0.31421
9.0646,-0.65963,-0.4709,0.31407
9.0647,-0.65945,-0.47121,0.31392
9.0648,-0.65928,-0.47151,0.31378
9.065,-0.65911,-0.47182,0.31363
9.0651,-0.65893,-0.47213,0.31349
9.0652,-0.65876,-0.47243,0.31334
9.0653,-0.65858,-0.47274,0.31319
9.0654,-0.65841,-0.47304,0.31305
9.0655,-0.65823,-0.47335,0.3129
9.0657,-0.65806,-0.47365,0.31276
9.0658,-0.65789,-0.47396,0.31261
9.0659,-0.65771,-0.47427,0.31247
9.066,-0.65754,-0.47457,0.31232
9.0661,-0.65736,-0.47488,0.31218
9.0662,-0.65719,-0.47518,0.31203
9.0664,-0.65701,-0.47549,0.31189
9.0665,-0.65684,-0.47579,0.31174
9.0666,-0.65667,-0.4761,0.3116
9.0667,-0.65649,-0.4764,0.31145
9.0668,-0.65632,-0.47671,0.31131
9.0669,-0.65614,-0.47701,0.31116
9.067,-0.65597,-0.47732,0.31101
9.0672,-0.65579,-0.47762,0.31087
9.0673,-0.65562,-0.47793,0.31072
9.0674,-0.65544,-0.47823,0.31058
9.0675,-0.65527,-0.47854,0.31043
9.0676,-0.65509,-0.47884,0.31029
9.0677,-0.65492,-0.47915,0.31014
9.0679,-0.65474,-0.47945,0.31
9.068,-0.65457,-0.47976,0.30985
9.0681,-0.6544,-0.48006,0.30971
9.0682,-0.65422,-0.48036,0.30956
9.0683,-0.65405,-0.48067,0.30942
9.0684,-0.65387,-0.48097,0.30927
9.0685,-0.6537,-0.48128,0.30913
9.0687,-0.65352,-0.48158,0.30898
9.0688,-0.65334,-0.48189,0.30884
9.0689,-0.65317,-0.48219,0.30869
9.069,-0.65299,-0.48249,0.30855
9.0691,-0.65282,-0.4828,0.3084
9.0692,-0.65264,-0.4831,0.30826
9.0694,-0.65247,-0.4834,0.30811
9.0695,-0.65229,-0.48371,0.30797
9.0696,-0.65212,-0.48401,0.30782
9.0697,-0.65194,-0.48432,0.30767
9.0698,-0.65177,-0.48462,0.30753
9.0699,-0.65159,-0.48492,0.30738
9.0701,-0.65142,-0.48523,0.30724
9.0702,-0.65124,-0.48553,0.30709
9.0703,-0.65107,-0.48583,0.30695
9.0704,-0.65089,-0.48614,0.3068
9.0705,-0.65071,-0.48644,0.30666
9.0706,-0.65054,-0.48674,0.30651
9.0707,-0.65036,-0.48705,0.30637
9.0709,-0.65019,-0.48735,0.30622
9.071,-0.65001,-0.48765,0.30608
9.0711,-0.64984,-0.48795,0.30593
9.0712,-0.64966,-0.48826,0.30579
9.0713,-0.64948,-0.48856,0.30564
9.0714,-0.64931,-0.48886,0.3055
9.0716,-0.64913,-0.48917,0.30535
9.0717,-0.64896,-0.48947,0.30521
9.0718,-0.64878,-0.48977,0.30506
9.0719,-0.6486,-0.49007,0.30492
9.072,-0.64843,-0.49038,0.30477
9.0721,-0.64825,-0.49068,0.30463
9.0723,-0.64808,-0.49098,0.30448
9.0724,-0.6479,-0.49128,0.30434
9.0725,-0.64772,-0.49158,0.30419
9.0726,-0.64755,-0.49189,0.30405
9.0727,-0.64737,-0.49219,0.3039
9.0728,-0.64719,-0.49249,0.30376
9.0729,-0.64702,-0.49279,0.30361
9.0731,-0.64684,-0.49309,0.30347
9.0732,-0.64666,-0.4934,0.30332
9.0733,-0.64649,-0.4937,0.30318
9.0734,-0.64631,-0.494,0.30304
9.0735,-0.64614,-0.4943,0.30289
9.0736,-0.64596,-0.4946,0.30275
9.0738,-0.64578,-0.49491,0.3026
9.0739,-0.64561,-0.49521,0.30246
9.074,-0.64543,-0.49551,0.30231
9.0741,-0.64525,-0.49581,0.30217
9.0742,-0.64508,-0.49611,0.30202
9.0743,-0.6449,-0.49641,0.30188
9.0744,-0.64472,-0.49671,0.30173
9.0746,-0.64454,-0.49701,0.30159
9.0747,-0.64437,-0.49732,0.30144
9.0748,-0.64419,-0.49762,0.3013
9.0749,-0.64401,-0.49792,0.30115
9.075,-0.64384,-0.49822,0.30101
9.0751,-0.64366,-0.49852,0.30086
9.0753,-0.64348,-0.49882,0.30072
9.0754,-0.64331,-0.49912,0.30057
9.0755,-0.64313,-0.49942,0.30043
9.0756,-0.64295,-0.49972,0.30028
9.0757,-0.64277,-0.50002,0.30014
9.0758,-0.6426,-0.50032,0.3
9.076,-0.64242,-0.50062,0.29985
9.0761,-0.64224,-0.50092,0.29971
9.0762,-0.64207,-0.50122,0.29956
9.0763,-0.64189,-0.50152,0.29942
9.0764,-0.64171,-0.50182,0.29927
9.0765,-0.64153,-0.50212,0.29913
9.0766,-0.64136,-0.50242,0.29898
9.0768,-0.64118,-0.50272,0.29884
9.0769,-0.641,-0.50302,0.29869
9.077,-0.64082,-0.50332,0.29855
9.0771,-0.64065,-0.50362,0.2984
9.0772,-0.64047,-0.50392,0.29826
9.0773,-0.64029,-0.50422,0.29812
9.0775,-0.64011,-0.50452,0.29797
9.0776,-0.63993,-0.50482,0.29783
9.0777,-0.63976,-0.50512,0.29768
9.0778,-0.63958,-0.50542,0.29754
9.0779,-0.6394,-0.50572,0.29739
9.078,-0.63922,-0.50602,0.29725
9.0781,-0.63905,-0.50632,0.2971
9.0783,-0.63887,-0.50662,0.29696
9.0784,-0.63869,-0.50692,0.29682
9.0785,-0.63851,-0.50722,0.29667
9.0786,-0.63833,-0.50752,0.29653
9.0787,-0.63816,-0.50781,0.29638
9.0788,-0.63798,-0.50811,0.29624
9.079,-0.6378,-0.50841,0.29609
9.0791,-0.63762,-0.50871,0.29595
9.0792,-0.63744,-0.50901,0.29581
9.0793,-0.63726,-0.50931,0.29566
9.0794,-0.63709,-0.50961,0.29552
9.0795,-0.63691,-0.50991,0.29537
9.0797,-0.63673,-0.5102,0.29523
9.0798,-0.63655,-0.5105,0.29508
9.0799,-0.63637,-0.5108,0.29494
9.08,-0.63619,-0.5111,0.2948
9.0801,-0.63602,-0.5114,0.29465
9.0802,-0.63584,-0.5117,0.29451
9.0803,-0.63566,-0.51199,0.29436
9.0805,-0.63548,-0.51229,0.29422
9.0806,-0.6353,-0.51259,0.29407
9.0807,-0.63512,-0.51289,0.29393
9.0808,-0.63494,-0.51319,0.29379
9.0809,-0.63477,-0.51348,0.29364
9.081,-0.63459,-0.51378,0.2935
9.0812,-0.63441,-0.51408,0.29335
9.0813,-0.63423,-0.51438,0.29321
9.0814,-0.63405,-0.51467,0.29306
9.0815,-0.63387,-0.51497,0.29292
9.0816,-0.63369,-0.51527,0.29278
9.0817,-0.63351,-0.51557,0.29263
9.0819,-0.63333,-0.51586,0.29249
9.082,-0.63316,-0.51616,0.29234
9.0821,-0.63298,-0.51646,0.2922
9.0822,-0.6328,-0.51676,0.29206
9.0823,-0.63262,-0.51705,0.29191
9.0824,-0.63244,-0.51735,0.29177
9.0825,-0.63226,-0.51765,0.29162
9.0827,-0.63208,-0.51794,0.29148
9.0828,-0.6319,-0.51824,0.29134
9.0829,-0.63172,-0.51854,0.29119
9.083,-0.63154,-0.51883,0.29105
9.0831,-0.63136,-0.51913,0.2909
9.0832,-0.63118,-0.51943,0.29076
9.0834,-0.631,-0.51972,0.29062
9.0835,-0.63082,-0.52002,0.29047
9.0836,-0.63065,-0.52032,0.29033
9.0837,-0.63047,-0.52061,0.29019
9.0838,-0.63029,-0.52091,0.29004
9.0839,-0.63011,-0.5212,0.2899
9.084,-0.62993,-0.5215,0.28975
9.0842,-0.62975,-0.5218,0.28961
9.0843,-0.62957,-0.52209,0.28947
9.0844,-0.62939,-0.52239,0.28932
9.0845,-0.62921,-0.52268,0.28918
9.0846,-0.62903,-0.52298,0.28903
9.0847,-0.62885,-0.52328,0.28889
9.0849,-0.62867,-0.52357,0.28875
9.085,-0.62849,-0.52387,0.2886
9.0851,-0.62831,-0.52416,0.28846
9.0852,-0.62813,-0.52446,0.28832
9.0853,-0.62795,-0.52475,0.28817
9.0854,-0.62777,-0.52505,0.28803
9.0856,-0.62759,-0.52534,0.28789
9.0857,-0.62741,-0.52564,0.28774
9.0858,-0.62723,-0.52593,0.2876
9.0859,-0.62705,-0.52623,0.28745
9.086,-0.62687,-0.52652,0.28731
9.0861,-0.62669,-0.52682,0.28717
9.0862,-0.62651,-0.52711,0.28702
9.0864,-0.62633,-0.52741,0.28688
9.0865,-0.62615,-0.5277,0.28674
9.0866,-0.62597,-0.528,0.28659
9.0867,-0.62579,-0.52829,0.28645
9.0868,-0.62561,-0.52859,0.28631
9.0869,-0.62542,-0.52888,0.28616
9.0871,-0.62524,-0.52918,0.28602
9.0872,-0.62506,-0.52947,0.28588
9.0873,-0.62488,-0.52977,0.28573
9.0874,-0.6247,-0.53006,0.28559
9.0875,-0.62452,-0.53035,0.28545
9.0876,-0.62434,-0.53065,0.2853
9.0877,-0.62416,-0.53094,0.28516
9.0879,-0.62398,-0.53124,0.28502
9.088,-0.6238,-0.53153,0.28487
9.0881,-0.62362,-0.53182,0.28473
9.0882,-0.62344,-0.53212,0.28459
9.0883,-0.62326,-0.53241,0.28444
9.0884,-0.62308,-0.53271,0.2843
9.0886,-0.62289,-0.533,0.28416
9.0887,-0.62271,-0.53329,0.28401
9.0888,-0.62253,-0.53359,0.28387
9.0889,-0.62235,-0.53388,0.28373
9.089,-0.62217,-0.53417,0.28358
9.0891,-0.62199,-0.53447,0.28344
9.0893,-0.62181,-0.53476,0.2833
9.0894,-0.62163,-0.53505,0.28315
9.0895,-0.62145,-0.53535,0.28301
9.0896,-0.62126,-0.53564,0.28287
9.0897,-0.62108,-0.53593,0.28272
9.0898,-0.6209,-0.53622,0.28258
9.0899,-0.62072,-0.53652,0.28244
9.0901,-0.62054,-0.53681,0.28229
9.0902,-0.62036,-0.5371,0.28215
9.0903,-0.62018,-0.5374,0.28201
9.0904,-0.61999,-0.53769,0.28187
9.0905,-0.61981,-0.53798,0.28172
9.0906,-0.61963,-0.53827,0.28158
9.0908,-0.61945,-0.53857,0.28144
9.0909,-0.61927,-0.53886,0.28129
9.091,-0.61909,-0.53915,0.28115
9.0911,-0.6189,-0.53944,0.28101
9.0912,-0.61872,-0.53973,0.28086
9.0913,-0.61854,-0.54003,0.28072
9.0915,-0.61836,-0.54032,0.28058
9.0916,-0.61818,-0.54061,0.28044
9.0917,-0.618,-0.5409,0.28029
9.0918,-0.61781,-0.54119,0.28015
9.0919,-0.61763,-0.54149,0.28001
9.092,-0.61745,-0.54178,0.27986
9.0921,-0.61727,-0.54207,0.27972
9.0923,-0.61709,-0.54236,0.27958
9.0924,-0.6169,-0.54265,0.27944
9.0925,-0.61672,-0.54294,0.27929
9.0926,-0.61654,-0.54324,0.27915
9.0927,-0.61636,-0.54353,0.27901
9.0928,-0.61618,-0.54382,0.27887
9.093,-0.61599,-0.54411,0.27872
9.0931,-0.61581,-0.5444,0.27858
9.0932,-0.61563,-0.54469,0.27844
9.0933,-0.61545,-0.54498,0.27829
9.0934,-0.61526,-0.54527,0.27815
9.0935,-0.61508,-0.54556,0.27801
9.0936,-0.6149,-0.54585,0.27787
9.0938,-0.61472,-0.54615,0.27772
9.0939,-0.61453,-0.54644,0.27758
9.094,-0.61435,-0.54673,0.27744
9.0941,-0.61417,-0.54702,0.2773
9.0942,-0.61399,-0.54731,0.27715
9.0943,-0.6138,-0.5476,0.27701
9.0945,-0.61362,-0.54789,0.27687
9.0946,-0.61344,-0.54818,0.27673
9.0947,-0.61326,-0.54847,0.27658
9.0948,-0.61307,-0.54876,0.27644
9.0949,-0.61289,-0.54905,0.2763
9.095,-0.61271,-0.54934,0.27616
9.0952,-0.61253,-0.54963,0.27602
9.0953,-0.61234,-0.54992,0.27587
9.0954,-0.61216,-0.55021,0.27573
9.0955,-0.61198,-0.5505,0.27559
9.0956,-0.61179,-0.55079,0.27545
9.0957,-0.61161,-0.55108,0.2753
9.0958,-0.61143,-0.55137,0.27516
9.096,-0.61124,-0.55166,0.27502
9.0961,-0.61106,-0.55195,0.27488
9.0962,-0.61088,-0.55223,0.27474
9.0963,-0.61069,-0.55252,0.27459
9.0964,-0.61051,-0.55281,0.27445
9.0965,-0.61033,-0.5531,0.27431
9.0967,-0.61015,-0.55339,0.27417
9.0968,-0.60996,-0.55368,0.27402
9.0969,-0.60978,-0.55397,0.27388
9.097,-0.6096,-0.55426,0.27374
9.0971,-0.60941,-0.55455,0.2736
9.0972,-0.60923,-0.55484,0.27346
9.0974,-0.60904,-0.55512,0.27331
9.0975,-0.60886,-0.55541,0.27317
9.0976,-0.60868,-0.5557,0.27303
9.0977,-0.60849,-0.55599,0.27289
9.0978,-0.60831,-0.55628,0.27275
9.0979,-0.60813,-0.55657,0.2726
9.098,-0.60794,-0.55685,0.27246
9.0982,-0.60776,-0.55714,0.27232
9.0983,-0.60758,-0.55743,0.27218
9.0984,-0.60739,-0.55772,0.27204
9.0985,-0.60721,-0.55801,0.2719
9.0986,-0.60702,-0.5583,0.27175
9.0987,-0.60684,-0.55858,0.27161
9.0989,-0.60666,-0.55887,0.27147
9.099,-0.60647,-0.55916,0.27133
9.0991,-0.60629,-0.55945,0.27119
9.0992,-0.60611,-0.55973,0.27104
9.0993,-0.60592,-0.56002,0.2709
9.0994,-0.60574,-0.56031,0.27076
9.0995,-0.60555,-0.5606,0.27062
9.0997,-0.60537,-0.56088,0.27048
9.0998,-0.60518,-0.56117,0.27034
9.0999,-0.605,-0.56146,0.27019
9.1,-0.60482,-0.56174,0.27005
9.1001,-0.60463,-0.56203,0.26991
9.1002,-0.60445,-0.56232,0.26977
9.1004,-0.60426,-0.56261,0.26963
9.1005,-0.60408,-0.56289,0.26949
9.1006,-0.60389,-0.56318,0.26935
9.1007,-0.60371,-0.56347,0.2692
9.1008,-0.60353,-0.56375,0.26906
9.1009,-0.60334,-0.56404,0.26892
9.1011,-0.60316,-0.56433,0.26878
9.1012,-0.60297,-0.56461,0.26864
9.1013,-0.60279,-0.5649,0.2685
9.1014,-0.6026,-0.56518,0.26836
9.1015,-0.60242,-0.56547,0.26821
9.1016,-0.60223,-0.56576,0.26807
9.1017,-0.60205,-0.56604,0.26793
9.1019,-0.60186,-0.56633,0.26779
9.102,-0.60168,-0.56662,0.26765
9.1021,-0.6015,-0.5669,0.26751
9.1022,-0.60131,-0.56719,0.26737
9.1023,-0.60113,-0.56747,0.26723
9.1024,-0.60094,-0.56776,0.26708
9.1026,-0.60076,-0.56804,0.26694
9.1027,-0.60057,-0.56833,0.2668
9.1028,-0.60039,-0.56862,0.26666
9.1029,-0.6002,-0.5689,0.26652
9.103,-0.60002,-0.56919,0.26638
9.1031,-0.59983,-0.56947,0.26624
9.1032,-0.59965,-0.56976,0.2661
9.1034,-0.59946,-0.57004,0.26596
9.1035,-0.59928,-0.57033,0.26582
9.1036,-0.59909,-0.57061,0.26567
9.1037,-0.5989,-0.5709,0.26553
9.1038,-0.59872,-0.57118,0.26539
9.1039,-0.59853,-0.57147,0.26525
9.1041,-0.59835,-0.57175,0.26511
9.1042,-0.59816,-0.57204,0.26497
9.1043,-0.59798,-0.57232,0.26483
9.1044,-0.59779,-0.5726,0.26469
9.1045,-0.59761,-0.57289,0.26455
9.1046,-0.59742,-0.57317,0.26441
9.1048,-0.59724,-0.57346,0.26427
9.1049,-0.59705,-0.57374,0.26412
9.105,-0.59686,-0.57403,0.26398
9.1051,-0.59668,-0.57431,0.26384
9.1052,-0.59649,-0.57459,0.2637
9.1053,-0.59631,-0.57488,0.26356
9.1054,-0.59612,-0.57516,0.26342
9.1056,-0.59594,-0.57545,0.26328
9.1057,-0.59575,-0.57573,0.26314
9.1058,-0.59556,-0.57601,0.263
9.1059,-0.59538,-0.5763,0.26286
9.106,-0.59519,-0.57658,0.26272
9.1061,-0.59501,-0.57686,0.26258
9.1063,-0.59482,-0.57715,0.26244
9.1064,-0.59464,-0.57743,0.2623
9.1065,-0.59445,-0.57771,0.26216
9.1066,-0.59426,-0.578,0.26202
9.1067,-0.59408,-0.57828,0.26188
9.1068,-0.59389,-0.57856,0.26174
9.107,-0.59371,-0.57885,0.2616
9.1071,-0.59352,-0.57913,0.26145
9.1072,-0.59333,-0.57941,0.26131
9.1073,-0.59315,-0.57969,0.26117
9.1074,-0.59296,-0.57998,0.26103
9.1075,-0.59277,-0.58026,0.26089
9.1076,-0.59259,-0.58054,0.26075
9.1078,-0.5924,-0.58083,0.26061
9.1079,-0.59221,-0.58111,0.26047
9.108,-0.59203,-0.58139,0.26033
9.1081,-0.59184,-0.58167,0.26019
9.1082,-0.59166,-0.58195,0.26005
9.1083,-0.59147,-0.58224,0.25991
9.1085,-0.59128,-0.58252,0.25977
9.1086,-0.5911,-0.5828,0.25963
9.1087,-0.59091,-0.58308,0.25949
9.1088,-0.59072,-0.58336,0.25935
9.1089,-0.59054,-0.58365,0.25921
9.109,-0.59035,-0.58393,0.25907
9.1091,-0.59016,-0.58421,0.25893
9.1093,-0.58998,-0.58449,0.25879
9.1094,-0.58979,-0.58477,0.25865
9.1095,-0.5896,-0.58505,0.25851
9.1096,-0.58942,-0.58534,0.25837
9.1097,-0.58923,-0.58562,0.25823
9.1098,-0.58904,-0.5859,0.25809
9.11,-0.58885,-0.58618,0.25795
9.1101,-0.58867,-0.58646,0.25781
9.1102,-0.58848,-0.58674,0.25767
9.1103,-0.58829,-0.58702,0.25753
9.1104,-0.58811,-0.5873,0.25739
9.1105,-0.58792,-0.58758,0.25725
9.1107,-0.58773,-0.58786,0.25712
9.1108,-0.58754,-0.58815,0.25698
9.1109,-0.58736,-0.58843,0.25684
9.111,-0.58717,-0.58871,0.2567
9.1111,-0.58698,-0.58899,0.25656
9.1112,-0.5868,-0.58927,0.25642
9.1113,-0.58661,-0.58955,0.25628
9.1115,-0.58642,-0.58983,0.25614
9.1116,-0.58623,-0.59011,0.256
9.1117,-0.58605,-0.59039,0.25586
9.1118,-0.58586,-0.59067,0.25572
9.1119,-0.58567,-0.59095,0.25558
9.112,-0.58548,-0.59123,0.25544
9.1122,-0.5853,-0.59151,0.2553
9.1123,-0.58511,-0.59179,0.25516
9.1124,-0.58492,-0.59207,0.25502
9.1125,-0.58473,-0.59235,0.25488
9.1126,-0.58455,-0.59263,0.25474
9.1127,-0.58436,-0.59291,0.25461
9.1128,-0.58417,-0.59319,0.25447
9.113,-0.58398,-0.59346,0.25433
9.1131,-0.58379,-0.59374,0.25419
9.1132,-0.58361,-0.59402,0.25405
9.1133,-0.58342,-0.5943,0.25391
9.1134,-0.58323,-0.59458,0.25377
9.1135,-0.58304,-0.59486,0.25363
9.1137,-0.58286,-0.59514,0.25349
9.1138,-0.58267,-0.59542,0.25335
9.1139,-0.58248,-0.5957,0.25321
9.114,-0.58229,-0.59598,0.25308
9.1141,-0.5821,-0.59625,0.25294
9.1142,-0.58192,-0.59653,0.2528
9.1144,-0.58173,-0.59681,0.25266
9.1145,-0.58154,-0.59709,0.25252
9.1146,-0.58135,-0.59737,0.25238
9.1147,-0.58116,-0.59765,0.25224
9.1148,-0.58097,-0.59792,0.2521
9.1149,-0.58079,-0.5982,0.25196
9.115,-0.5806,-0.59848,0.25183
9.1152,-0.58041,-0.59876,0.25169
9.1153,-0.58022,-0.59904,0.25155
9.1154,-0.58003,-0.59931,0.25141
9.1155,-0.57984,-0.59959,0.25127
9.1156,-0.57966,-0.59987,0.25113
9.1157,-0.57947,-0.60015,0.25099
9.1159,-0.57928,-0.60042,0.25086
9.116,-0.57909,-0.6007,0.25072
9.1161,-0.5789,-0.60098,0.25058
9.1162,-0.57871,-0.60126,0.25044
9.1163,-0.57852,-0.60153,0.2503
9.1164,-0.57834,-0.60181,0.25016
9.1166,-0.57815,-0.60209,0.25002
9.1167,-0.57796,-0.60237,0.24989
9.1168,-0.57777,-0.60264,0.24975
9.1169,-0.57758,-0.60292,0.24961
9.117,-0.57739,-0.6032,0.24947
9.1171,-0.5772,-0.60347,0.24933
9.1172,-0.57701,-0.60375,0.24919
