Output from Varactor Board,,,
"27-Jul-2021, 12:46:37",,,
9.0547,0.36172,-0.93229,-0.33722
9.0548,0.36161,-0.93233,-0.33714
9.0549,0.3615,-0.93237,-0.33705
9.055,0.36139,-0.93241,-0.33697
9.0551,0.36128,-0.93246,-0.33688
9.0552,0.36118,-0.9325,-0.3368
9.0554,0.36107,-0.93254,-0.33671
9.0555,0.36096,-0.93258,-0.33663
9.0556,0.36085,-0.93262,-0.33654
9.0557,0.36075,-0.93266,-0.33645
9.0558,0.36064,-0.93271,-0.33637
9.0559,0.36053,-0.93275,-0.33628
9.0561,0.36042,-0.93279,-0.3362
9.0562,0.36031,-0.93283,-0.33611
9.0563,0.36021,-0.93287,-0.33603
9.0564,0.3601,-0.93291,-0.33594
9.0565,0.35999,-0.93296,-0.33586
9.0566,0.35988,-0.933,-0.33577
9.0568,0.35977,-0.93304,-0.33568
9.0569,0.35967,-0.93308,-0.3356
9.057,0.35956,-0.93312,-0.33551
9.0571,0.35945,-0.93316,-0.33543
9.0572,0.35934,-0.93321,-0.33534
9.0573,0.35923,-0.93325,-0.33525
9.0574,0.35913,-0.93329,-0.33517
9.0576,0.35902,-0.93333,-0.33508
9.0577,0.35891,-0.93337,-0.335
9.0578,0.3588,-0.93341,-0.33491
9.0579,0.3587,-0.93345,-0.33483
9.058,0.35859,-0.9335,-0.33474
9.0581,0.35848,-0.93354,-0.33465
9.0583,0.35837,-0.93358,-0.33457
9.0584,0.35826,-0.93362,-0.33448
9.0585,0.35816,-0.93366,-0.3344
9.0586,0.35805,-0.9337,-0.33431
9.0587,0.35794,-0.93374,-0.33422
9.0588,0.35783,-0.93379,-0.33414
9.0589,0.35772,-0.93383,-0.33405
9.0591,0.35762,-0.93387,-0.33397
9.0592,0.35751,-0.93391,-0.33388
9.0593,0.3574,-0.93395,-0.33379
9.0594,0.35729,-0.93399,-0.33371
9.0595,0.35718,-0.93403,-0.33362
9.0596,0.35708,-0.93408,-0.33354
9.0598,0.35697,-0.93412,-0.33345
9.0599,0.35686,-0.93416,-0.33336
9.06,0.35675,-0.9342,-0.33328
9.0601,0.35664,-0.93424,-0.33319
9.0602,0.35653,-0.93428,-0.3331
9.0603,0.35643,-0.93432,-0.33302
9.0605,0.35632,-0.93436,-0.33293
9.0606,0.35621,-0.93441,-0.33285
9.0607,0.3561,-0.93445,-0.33276
9.0608,0.35599,-0.93449,-0.33267
9.0609,0.35589,-0.93453,-0.33259
9.061,0.35578,-0.93457,-0.3325
9.0611,0.35567,-0.93461,-0.33241
9.0613,0.35556,-0.93465,-0.33233
9.0614,0.35545,-0.93469,-0.33224
9.0615,0.35535,-0.93473,-0.33215
9.0616,0.35524,-0.93478,-0.33207
9.0617,0.35513,-0.93482,-0.33198
9.0618,0.35502,-0.93486,-0.33189
9.062,0.35491,-0.9349,-0.33181
9.0621,0.35481,-0.93494,-0.33172
9.0622,0.3547,-0.93498,-0.33164
9.0623,0.35459,-0.93502,-0.33155
9.0624,0.35448,-0.93506,-0.33146
9.0625,0.35437,-0.9351,-0.33138
9.0627,0.35426,-0.93515,-0.33129
9.0628,0.35416,-0.93519,-0.3312
9.0629,0.35405,-0.93523,-0.33112
9.063,0.35394,-0.93527,-0.33103
9.0631,0.35383,-0.93531,-0.33094
9.0632,0.35372,-0.93535,-0.33086
9.0633,0.35362,-0.93539,-0.33077
9.0635,0.35351,-0.93543,-0.33068
9.0636,0.3534,-0.93547,-0.3306
9.0637,0.35329,-0.93551,-0.33051
9.0638,0.35318,-0.93555,-0.33042
9.0639,0.35307,-0.9356,-0.33033
9.064,0.35297,-0.93564,-0.33025
9.0642,0.35286,-0.93568,-0.33016
9.0643,0.35275,-0.93572,-0.33007
9.0644,0.35264,-0.93576,-0.32999
9.0645,0.35253,-0.9358,-0.3299
9.0646,0.35242,-0.93584,-0.32981
9.0647,0.35232,-0.93588,-0.32973
9.0648,0.35221,-0.93592,-0.32964
9.065,0.3521,-0.93596,-0.32955
9.0651,0.35199,-0.936,-0.32947
9.0652,0.35188,-0.93604,-0.32938
9.0653,0.35178,-0.93608,-0.32929
9.0654,0.35167,-0.93613,-0.3292
9.0655,0.35156,-0.93617,-0.32912
9.0657,0.35145,-0.93621,-0.32903
9.0658,0.35134,-0.93625,-0.32894
9.0659,0.35123,-0.93629,-0.32886
9.066,0.35113,-0.93633,-0.32877
9.0661,0.35102,-0.93637,-0.32868
9.0662,0.35091,-0.93641,-0.32859
9.0664,0.3508,-0.93645,-0.32851
9.0665,0.35069,-0.93649,-0.32842
9.0666,0.35058,-0.93653,-0.32833
9.0667,0.35048,-0.93657,-0.32825
9.0668,0.35037,-0.93661,-0.32816
9.0669,0.35026,-0.93665,-0.32807
9.067,0.35015,-0.93669,-0.32798
9.0672,0.35004,-0.93673,-0.3279
9.0673,0.34993,-0.93677,-0.32781
9.0674,0.34983,-0.93681,-0.32772
9.0675,0.34972,-0.93686,-0.32763
9.0676,0.34961,-0.9369,-0.32755
9.0677,0.3495,-0.93694,-0.32746
9.0679,0.34939,-0.93698,-0.32737
9.068,0.34928,-0.93702,-0.32728
9.0681,0.34918,-0.93706,-0.3272
9.0682,0.34907,-0.9371,-0.32711
9.0683,0.34896,-0.93714,-0.32702
9.0684,0.34885,-0.93718,-0.32694
9.0685,0.34874,-0.93722,-0.32685
9.0687,0.34863,-0.93726,-0.32676
9.0688,0.34853,-0.9373,-0.32667
9.0689,0.34842,-0.93734,-0.32658
9.069,0.34831,-0.93738,-0.3265
9.0691,0.3482,-0.93742,-0.32641
9.0692,0.34809,-0.93746,-0.32632
9.0694,0.34798,-0.9375,-0.32623
9.0695,0.34787,-0.93754,-0.32615
9.0696,0.34777,-0.93758,-0.32606
9.0697,0.34766,-0.93762,-0.32597
9.0698,0.34755,-0.93766,-0.32588
9.0699,0.34744,-0.9377,-0.3258
9.0701,0.34733,-0.93774,-0.32571
9.0702,0.34722,-0.93778,-0.32562
9.0703,0.34712,-0.93782,-0.32553
9.0704,0.34701,-0.93786,-0.32544
9.0705,0.3469,-0.9379,-0.32536
9.0706,0.34679,-0.93794,-0.32527
9.0707,0.34668,-0.93798,-0.32518
9.0709,0.34657,-0.93802,-0.32509
9.071,0.34646,-0.93806,-0.32501
9.0711,0.34636,-0.9381,-0.32492
9.0712,0.34625,-0.93814,-0.32483
9.0713,0.34614,-0.93818,-0.32474
9.0714,0.34603,-0.93822,-0.32465
9.0716,0.34592,-0.93826,-0.32457
9.0717,0.34581,-0.9383,-0.32448
9.0718,0.3457,-0.93834,-0.32439
9.0719,0.3456,-0.93838,-0.3243
9.072,0.34549,-0.93842,-0.32421
9.0721,0.34538,-0.93846,-0.32413
9.0723,0.34527,-0.9385,-0.32404
9.0724,0.34516,-0.93854,-0.32395
9.0725,0.34505,-0.93858,-0.32386
9.0726,0.34495,-0.93862,-0.32377
9.0727,0.34484,-0.93866,-0.32369
9.0728,0.34473,-0.9387,-0.3236
9.0729,0.34462,-0.93874,-0.32351
9.0731,0.34451,-0.93878,-0.32342
9.0732,0.3444,-0.93882,-0.32333
9.0733,0.34429,-0.93886,-0.32324
9.0734,0.34418,-0.9389,-0.32316
9.0735,0.34408,-0.93894,-0.32307
9.0736,0.34397,-0.93898,-0.32298
9.0738,0.34386,-0.93902,-0.32289
9.0739,0.34375,-0.93906,-0.3228
9.074,0.34364,-0.9391,-0.32271
9.0741,0.34353,-0.93914,-0.32263
9.0742,0.34342,-0.93918,-0.32254
9.0743,0.34332,-0.93922,-0.32245
9.0744,0.34321,-0.93926,-0.32236
9.0746,0.3431,-0.9393,-0.32227
9.0747,0.34299,-0.93934,-0.32218
9.0748,0.34288,-0.93938,-0.3221
9.0749,0.34277,-0.93942,-0.32201
9.075,0.34266,-0.93946,-0.32192
9.0751,0.34256,-0.9395,-0.32183
9.0753,0.34245,-0.93954,-0.32174
9.0754,0.34234,-0.93958,-0.32165
9.0755,0.34223,-0.93962,-0.32156
9.0756,0.34212,-0.93966,-0.32148
9.0757,0.34201,-0.9397,-0.32139
9.0758,0.3419,-0.93974,-0.3213
9.076,0.34179,-0.93977,-0.32121
9.0761,0.34169,-0.93981,-0.32112
9.0762,0.34158,-0.93985,-0.32103
9.0763,0.34147,-0.93989,-0.32094
9.0764,0.34136,-0.93993,-0.32086
9.0765,0.34125,-0.93997,-0.32077
9.0766,0.34114,-0.94001,-0.32068
9.0768,0.34103,-0.94005,-0.32059
9.0769,0.34092,-0.94009,-0.3205
9.077,0.34082,-0.94013,-0.32041
9.0771,0.34071,-0.94017,-0.32032
9.0772,0.3406,-0.94021,-0.32023
9.0773,0.34049,-0.94025,-0.32015
9.0775,0.34038,-0.94029,-0.32006
9.0776,0.34027,-0.94033,-0.31997
9.0777,0.34016,-0.94037,-0.31988
9.0778,0.34005,-0.94041,-0.31979
9.0779,0.33995,-0.94044,-0.3197
9.078,0.33984,-0.94048,-0.31961
9.0781,0.33973,-0.94052,-0.31952
9.0783,0.33962,-0.94056,-0.31943
9.0784,0.33951,-0.9406,-0.31934
9.0785,0.3394,-0.94064,-0.31926
9.0786,0.33929,-0.94068,-0.31917
9.0787,0.33918,-0.94072,-0.31908
9.0788,0.33908,-0.94076,-0.31899
9.079,0.33897,-0.9408,-0.3189
9.0791,0.33886,-0.94084,-0.31881
9.0792,0.33875,-0.94088,-0.31872
9.0793,0.33864,-0.94092,-0.31863
9.0794,0.33853,-0.94096,-0.31854
9.0795,0.33842,-0.94099,-0.31845
9.0797,0.33831,-0.94103,-0.31836
9.0798,0.33821,-0.94107,-0.31828
9.0799,0.3381,-0.94111,-0.31819
9.08,0.33799,-0.94115,-0.3181
9.0801,0.33788,-0.94119,-0.31801
9.0802,0.33777,-0.94123,-0.31792
9.0803,0.33766,-0.94127,-0.31783
9.0805,0.33755,-0.94131,-0.31774
9.0806,0.33744,-0.94135,-0.31765
9.0807,0.33733,-0.94138,-0.31756
9.0808,0.33723,-0.94142,-0.31747
9.0809,0.33712,-0.94146,-0.31738
9.081,0.33701,-0.9415,-0.31729
9.0812,0.3369,-0.94154,-0.3172
9.0813,0.33679,-0.94158,-0.31711
9.0814,0.33668,-0.94162,-0.31702
9.0815,0.33657,-0.94166,-0.31694
9.0816,0.33646,-0.9417,-0.31685
9.0817,0.33635,-0.94174,-0.31676
9.0819,0.33625,-0.94177,-0.31667
9.082,0.33614,-0.94181,-0.31658
9.0821,0.33603,-0.94185,-0.31649
9.0822,0.33592,-0.94189,-0.3164
9.0823,0.33581,-0.94193,-0.31631
9.0824,0.3357,-0.94197,-0.31622
9.0825,0.33559,-0.94201,-0.31613
9.0827,0.33548,-0.94205,-0.31604
9.0828,0.33537,-0.94209,-0.31595
9.0829,0.33526,-0.94212,-0.31586
9.083,0.33516,-0.94216,-0.31577
9.0831,0.33505,-0.9422,-0.31568
9.0832,0.33494,-0.94224,-0.31559
9.0834,0.33483,-0.94228,-0.3155
9.0835,0.33472,-0.94232,-0.31541
9.0836,0.33461,-0.94236,-0.31532
9.0837,0.3345,-0.9424,-0.31523
9.0838,0.33439,-0.94243,-0.31514
9.0839,0.33428,-0.94247,-0.31505
9.084,0.33417,-0.94251,-0.31496
9.0842,0.33407,-0.94255,-0.31487
9.0843,0.33396,-0.94259,-0.31478
9.0844,0.33385,-0.94263,-0.31469
9.0845,0.33374,-0.94267,-0.3146
9.0846,0.33363,-0.9427,-0.31451
9.0847,0.33352,-0.94274,-0.31442
9.0849,0.33341,-0.94278,-0.31433
9.085,0.3333,-0.94282,-0.31424
9.0851,0.33319,-0.94286,-0.31415
9.0852,0.33308,-0.9429,-0.31406
9.0853,0.33298,-0.94294,-0.31397
9.0854,0.33287,-0.94297,-0.31388
9.0856,0.33276,-0.94301,-0.31379
9.0857,0.33265,-0.94305,-0.3137
9.0858,0.33254,-0.94309,-0.31361
9.0859,0.33243,-0.94313,-0.31352
9.086,0.33232,-0.94317,-0.31343
9.0861,0.33221,-0.9432,-0.31334
9.0862,0.3321,-0.94324,-0.31325
9.0864,0.33199,-0.94328,-0.31316
9.0865,0.33188,-0.94332,-0.31307
9.0866,0.33178,-0.94336,-0.31298
9.0867,0.33167,-0.9434,-0.31289
9.0868,0.33156,-0.94344,-0.3128
9.0869,0.33145,-0.94347,-0.31271
9.0871,0.33134,-0.94351,-0.31262
9.0872,0.33123,-0.94355,-0.31253
9.0873,0.33112,-0.94359,-0.31244
9.0874,0.33101,-0.94363,-0.31235
9.0875,0.3309,-0.94367,-0.31226
9.0876,0.33079,-0.9437,-0.31217
9.0877,0.33068,-0.94374,-0.31208
9.0879,0.33057,-0.94378,-0.31199
9.088,0.33047,-0.94382,-0.3119
9.0881,0.33036,-0.94386,-0.31181
9.0882,0.33025,-0.94389,-0.31172
9.0883,0.33014,-0.94393,-0.31163
9.0884,0.33003,-0.94397,-0.31154
9.0886,0.32992,-0.94401,-0.31145
9.0887,0.32981,-0.94405,-0.31136
9.0888,0.3297,-0.94409,-0.31127
9.0889,0.32959,-0.94412,-0.31118
9.089,0.32948,-0.94416,-0.31109
9.0891,0.32937,-0.9442,-0.31099
9.0893,0.32926,-0.94424,-0.3109
9.0894,0.32916,-0.94428,-0.31081
9.0895,0.32905,-0.94431,-0.31072
9.0896,0.32894,-0.94435,-0.31063
9.0897,0.32883,-0.94439,-0.31054
9.0898,0.32872,-0.94443,-0.31045
9.0899,0.32861,-0.94447,-0.31036
9.0901,0.3285,-0.9445,-0.31027
9.0902,0.32839,-0.94454,-0.31018
9.0903,0.32828,-0.94458,-0.31009
9.0904,0.32817,-0.94462,-0.31
9.0905,0.32806,-0.94466,-0.30991
9.0906,0.32795,-0.94469,-0.30982
9.0908,0.32784,-0.94473,-0.30972
9.0909,0.32773,-0.94477,-0.30963
9.091,0.32763,-0.94481,-0.30954
9.0911,0.32752,-0.94485,-0.30945
9.0912,0.32741,-0.94488,-0.30936
9.0913,0.3273,-0.94492,-0.30927
9.0915,0.32719,-0.94496,-0.30918
9.0916,0.32708,-0.945,-0.30909
9.0917,0.32697,-0.94503,-0.309
9.0918,0.32686,-0.94507,-0.30891
9.0919,0.32675,-0.94511,-0.30882
9.092,0.32664,-0.94515,-0.30873
9.0921,0.32653,-0.94519,-0.30863
9.0923,0.32642,-0.94522,-0.30854
9.0924,0.32631,-0.94526,-0.30845
9.0925,0.3262,-0.9453,-0.30836
9.0926,0.3261,-0.94534,-0.30827
9.0927,0.32599,-0.94537,-0.30818
9.0928,0.32588,-0.94541,-0.30809
9.093,0.32577,-0.94545,-0.308
9.0931,0.32566,-0.94549,-0.30791
9.0932,0.32555,-0.94553,-0.30781
9.0933,0.32544,-0.94556,-0.30772
9.0934,0.32533,-0.9456,-0.30763
9.0935,0.32522,-0.94564,-0.30754
9.0936,0.32511,-0.94568,-0.30745
9.0938,0.325,-0.94571,-0.30736
9.0939,0.32489,-0.94575,-0.30727
9.094,0.32478,-0.94579,-0.30718
9.0941,0.32467,-0.94583,-0.30708
9.0942,0.32456,-0.94586,-0.30699
9.0943,0.32445,-0.9459,-0.3069
9.0945,0.32435,-0.94594,-0.30681
9.0946,0.32424,-0.94598,-0.30672
9.0947,0.32413,-0.94601,-0.30663
9.0948,0.32402,-0.94605,-0.30654
9.0949,0.32391,-0.94609,-0.30645
9.095,0.3238,-0.94613,-0.30635
9.0952,0.32369,-0.94616,-0.30626
9.0953,0.32358,-0.9462,-0.30617
9.0954,0.32347,-0.94624,-0.30608
9.0955,0.32336,-0.94628,-0.30599
9.0956,0.32325,-0.94631,-0.3059
9.0957,0.32314,-0.94635,-0.30581
9.0958,0.32303,-0.94639,-0.30571
9.096,0.32292,-0.94643,-0.30562
9.0961,0.32281,-0.94646,-0.30553
9.0962,0.3227,-0.9465,-0.30544
9.0963,0.32259,-0.94654,-0.30535
9.0964,0.32248,-0.94657,-0.30526
9.0965,0.32238,-0.94661,-0.30516
9.0967,0.32227,-0.94665,-0.30507
9.0968,0.32216,-0.94669,-0.30498
9.0969,0.32205,-0.94672,-0.30489
9.097,0.32194,-0.94676,-0.3048
9.0971,0.32183,-0.9468,-0.30471
9.0972,0.32172,-0.94684,-0.30461
9.0974,0.32161,-0.94687,-0.30452
9.0975,0.3215,-0.94691,-0.30443
9.0976,0.32139,-0.94695,-0.30434
9.0977,0.32128,-0.94698,-0.30425
9.0978,0.32117,-0.94702,-0.30416
9.0979,0.32106,-0.94706,-0.30406
9.098,0.32095,-0.9471,-0.30397
9.0982,0.32084,-0.94713,-0.30388
9.0983,0.32073,-0.94717,-0.30379
9.0984,0.32062,-0.94721,-0.3037
9.0985,0.32051,-0.94724,-0.3036
9.0986,0.3204,-0.94728,-0.30351
9.0987,0.32029,-0.94732,-0.30342
9.0989,0.32018,-0.94736,-0.30333
9.099,0.32007,-0.94739,-0.30324
9.0991,0.31997,-0.94743,-0.30314
9.0992,0.31986,-0.94747,-0.30305
9.0993,0.31975,-0.9475,-0.30296
9.0994,0.31964,-0.94754,-0.30287
9.0995,0.31953,-0.94758,-0.30278
9.0997,0.31942,-0.94761,-0.30268
9.0998,0.31931,-0.94765,-0.30259
9.0999,0.3192,-0.94769,-0.3025
9.1,0.31909,-0.94772,-0.30241
9.1001,0.31898,-0.94776,-0.30232
9.1002,0.31887,-0.9478,-0.30222
9.1004,0.31876,-0.94784,-0.30213
9.1005,0.31865,-0.94787,-0.30204
9.1006,0.31854,-0.94791,-0.30195
9.1007,0.31843,-0.94795,-0.30186
9.1008,0.31832,-0.94798,-0.30176
9.1009,0.31821,-0.94802,-0.30167
9.1011,0.3181,-0.94806,-0.30158
9.1012,0.31799,-0.94809,-0.30149
9.1013,0.31788,-0.94813,-0.30139
9.1014,0.31777,-0.94817,-0.3013
9.1015,0.31766,-0.9482,-0.30121
9.1016,0.31755,-0.94824,-0.30112
9.1017,0.31744,-0.94828,-0.30102
9.1019,0.31733,-0.94831,-0.30093
9.102,0.31722,-0.94835,-0.30084
9.1021,0.31711,-0.94839,-0.30075
9.1022,0.31701,-0.94842,-0.30066
9.1023,0.3169,-0.94846,-0.30056
9.1024,0.31679,-0.9485,-0.30047
9.1026,0.31668,-0.94853,-0.30038
9.1027,0.31657,-0.94857,-0.30029
9.1028,0.31646,-0.94861,-0.30019
9.1029,0.31635,-0.94864,-0.3001
9.103,0.31624,-0.94868,-0.30001
9.1031,0.31613,-0.94872,-0.29992
9.1032,0.31602,-0.94875,-0.29982
9.1034,0.31591,-0.94879,-0.29973
9.1035,0.3158,-0.94883,-0.29964
9.1036,0.31569,-0.94886,-0.29954
9.1037,0.31558,-0.9489,-0.29945
9.1038,0.31547,-0.94894,-0.29936
9.1039,0.31536,-0.94897,-0.29927
9.1041,0.31525,-0.94901,-0.29917
9.1042,0.31514,-0.94905,-0.29908
9.1043,0.31503,-0.94908,-0.29899
9.1044,0.31492,-0.94912,-0.2989
9.1045,0.31481,-0.94915,-0.2988
9.1046,0.3147,-0.94919,-0.29871
9.1048,0.31459,-0.94923,-0.29862
9.1049,0.31448,-0.94926,-0.29853
9.105,0.31437,-0.9493,-0.29843
9.1051,0.31426,-0.94934,-0.29834
9.1052,0.31415,-0.94937,-0.29825
9.1053,0.31404,-0.94941,-0.29815
9.1054,0.31393,-0.94945,-0.29806
9.1056,0.31382,-0.94948,-0.29797
9.1057,0.31371,-0.94952,-0.29788
9.1058,0.3136,-0.94955,-0.29778
9.1059,0.31349,-0.94959,-0.29769
9.106,0.31338,-0.94963,-0.2976
9.1061,0.31327,-0.94966,-0.2975
9.1063,0.31316,-0.9497,-0.29741
9.1064,0.31305,-0.94974,-0.29732
9.1065,0.31294,-0.94977,-0.29722
9.1066,0.31283,-0.94981,-0.29713
9.1067,0.31272,-0.94984,-0.29704
9.1068,0.31261,-0.94988,-0.29695
9.107,0.3125,-0.94992,-0.29685
9.1071,0.31239,-0.94995,-0.29676
9.1072,0.31228,-0.94999,-0.29667
9.1073,0.31217,-0.95002,-0.29657
9.1074,0.31206,-0.95006,-0.29648
9.1075,0.31195,-0.9501,-0.29639
9.1076,0.31184,-0.95013,-0.29629
9.1078,0.31173,-0.95017,-0.2962
9.1079,0.31162,-0.95021,-0.29611
9.108,0.31151,-0.95024,-0.29601
9.1081,0.3114,-0.95028,-0.29592
9.1082,0.31129,-0.95031,-0.29583
9.1083,0.31119,-0.95035,-0.29573
9.1085,0.31108,-0.95039,-0.29564
9.1086,0.31097,-0.95042,-0.29555
9.1087,0.31086,-0.95046,-0.29545
9.1088,0.31075,-0.95049,-0.29536
9.1089,0.31064,-0.95053,-0.29527
9.109,0.31053,-0.95057,-0.29517
9.1091,0.31042,-0.9506,-0.29508
9.1093,0.31031,-0.95064,-0.29499
9.1094,0.3102,-0.95067,-0.29489
9.1095,0.31009,-0.95071,-0.2948
9.1096,0.30998,-0.95074,-0.29471
9.1097,0.30987,-0.95078,-0.29461
9.1098,0.30976,-0.95082,-0.29452
9.11,0.30965,-0.95085,-0.29443
9.1101,0.30954,-0.95089,-0.29433
9.1102,0.30943,-0.95092,-0.29424
9.1103,0.30932,-0.95096,-0.29415
9.1104,0.30921,-0.951,-0.29405
9.1105,0.3091,-0.95103,-0.29396
9.1107,0.30899,-0.95107,-0.29387
9.1108,0.30888,-0.9511,-0.29377
9.1109,0.30877,-0.95114,-0.29368
9.111,0.30866,-0.95117,-0.29359
9.1111,0.30855,-0.95121,-0.29349
9.1112,0.30844,-0.95125,-0.2934
9.1113,0.30833,-0.95128,-0.2933
9.1115,0.30822,-0.95132,-0.29321
9.1116,0.30811,-0.95135,-0.29312
9.1117,0.308,-0.95139,-0.29302
9.1118,0.30789,-0.95142,-0.29293
9.1119,0.30778,-0.95146,-0.29284
9.112,0.30767,-0.95149,-0.29274
9.1122,0.30756,-0.95153,-0.29265
9.1123,0.30745,-0.95157,-0.29255
9.1124,0.30734,-0.9516,-0.29246
9.1125,0.30723,-0.95164,-0.29237
9.1126,0.30712,-0.95167,-0.29227
9.1127,0.30701,-0.95171,-0.29218
9.1128,0.30689,-0.95174,-0.29209
9.113,0.30678,-0.95178,-0.29199
9.1131,0.30667,-0.95181,-0.2919
9.1132,0.30656,-0.95185,-0.2918
9.1133,0.30645,-0.95189,-0.29171
9.1134,0.30634,-0.95192,-0.29162
9.1135,0.30623,-0.95196,-0.29152
9.1137,0.30612,-0.95199,-0.29143
9.1138,0.30601,-0.95203,-0.29133
9.1139,0.3059,-0.95206,-0.29124
9.114,0.30579,-0.9521,-0.29115
9.1141,0.30568,-0.95213,-0.29105
9.1142,0.30557,-0.95217,-0.29096
9.1144,0.30546,-0.9522,-0.29086
9.1145,0.30535,-0.95224,-0.29077
9.1146,0.30524,-0.95227,-0.29068
9.1147,0.30513,-0.95231,-0.29058
9.1148,0.30502,-0.95235,-0.29049
9.1149,0.30491,-0.95238,-0.29039
9.115,0.3048,-0.95242,-0.2903
9.1152,0.30469,-0.95245,-0.2902
9.1153,0.30458,-0.95249,-0.29011
9.1154,0.30447,-0.95252,-0.29002
9.1155,0.30436,-0.95256,-0.28992
9.1156,0.30425,-0.95259,-0.28983
9.1157,0.30414,-0.95263,-0.28973
9.1159,0.30403,-0.95266,-0.28964
9.116,0.30392,-0.9527,-0.28954
9.1161,0.30381,-0.95273,-0.28945
9.1162,0.3037,-0.95277,-0.28936
9.1163,0.30359,-0.9528,-0.28926
9.1164,0.30348,-0.95284,-0.28917
9.1166,0.30337,-0.95287,-0.28907
9.1167,0.30326,-0.95291,-0.28898
9.1168,0.30315,-0.95294,-0.28888
9.1169,0.30304,-0.95298,-0.28879
9.117,0.30293,-0.95301,-0.2887
9.1171,0.30282,-0.95305,-0.2886
9.1172,0.30271,-0.95308,-0.28851
9.1174,0.3026,-0.95312,-0.28841
9.1175,0.30249,-0.95315,-0.28832
9.1176,0.30238,-0.95319,-0.28822
9.1177,0.30227,-0.95322,-0.28813
9.1178,0.30216,-0.95326,-0.28803
9.1179,0.30205,-0.95329,-0.28794
9.1181,0.30194,-0.95333,-0.28785
9.1182,0.30183,-0.95336,-0.28775
9.1183,0.30172,-0.9534,-0.28766
9.1184,0.30161,-0.95343,-0.28756
9.1185,0.3015,-0.95347,-0.28747
9.1186,0.30139,-0.9535,-0.28737
9.1187,0.30128,-0.95354,-0.28728
9.1189,0.30117,-0.95357,-0.28718
9.119,0.30105,-0.95361,-0.28709
9.1191,0.30094,-0.95364,-0.28699
9.1192,0.30083,-0.95368,-0.2869
9.1193,0.30072,-0.95371,-0.2868
9.1194,0.30061,-0.95375,-0.28671
9.1196,0.3005,-0.95378,-0.28661
9.1197,0.30039,-0.95382,-0.28652
9.1198,0.30028,-0.95385,-0.28642
9.1199,0.30017,-0.95389,-0.28633
9.12,0.30006,-0.95392,-0.28624
9.1201,0.29995,-0.95395,-0.28614
9.1203,0.29984,-0.95399,-0.28605
9.1204,0.29973,-0.95402,-0.28595
9.1205,0.29962,-0.95406,-0.28586
9.1206,0.29951,-0.95409,-0.28576
9.1207,0.2994,-0.95413,-0.28567
9.1208,0.29929,-0.95416,-0.28557
9.1209,0.29918,-0.9542,-0.28548
9.1211,0.29907,-0.95423,-0.28538
9.1212,0.29896,-0.95427,-0.28529
9.1213,0.29885,-0.9543,-0.28519
9.1214,0.29874,-0.95434,-0.2851
9.1215,0.29863,-0.95437,-0.285
9.1216,0.29852,-0.9544,-0.28491
9.1218,0.29841,-0.95444,-0.28481
9.1219,0.2983,-0.95447,-0.28472
9.122,0.29819,-0.95451,-0.28462
9.1221,0.29808,-0.95454,-0.28453
9.1222,0.29796,-0.95458,-0.28443
9.1223,0.29785,-0.95461,-0.28434
9.1224,0.29774,-0.95465,-0.28424
9.1226,0.29763,-0.95468,-0.28414
9.1227,0.29752,-0.95471,-0.28405
9.1228,0.29741,-0.95475,-0.28395
9.1229,0.2973,-0.95478,-0.28386
9.123,0.29719,-0.95482,-0.28376
9.1231,0.29708,-0.95485,-0.28367
9.1233,0.29697,-0.95489,-0.28357
9.1234,0.29686,-0.95492,-0.28348
9.1235,0.29675,-0.95496,-0.28338
9.1236,0.29664,-0.95499,-0.28329
9.1237,0.29653,-0.95502,-0.28319
9.1238,0.29642,-0.95506,-0.2831
9.124,0.29631,-0.95509,-0.283
9.1241,0.2962,-0.95513,-0.28291
9.1242,0.29609,-0.95516,-0.28281
9.1243,0.29598,-0.9552,-0.28272
9.1244,0.29587,-0.95523,-0.28262
9.1245,0.29576,-0.95526,-0.28252
9.1246,0.29565,-0.9553,-0.28243
9.1248,0.29553,-0.95533,-0.28233
9.1249,0.29542,-0.95537,-0.28224
9.125,0.29531,-0.9554,-0.28214
9.1251,0.2952,-0.95543,-0.28205
9.1252,0.29509,-0.95547,-0.28195
9.1253,0.29498,-0.9555,-0.28186
9.1255,0.29487,-0.95554,-0.28176
9.1256,0.29476,-0.95557,-0.28167
9.1257,0.29465,-0.95561,-0.28157
9.1258,0.29454,-0.95564,-0.28147
9.1259,0.29443,-0.95567,-0.28138
9.126,0.29432,-0.95571,-0.28128
9.1262,0.29421,-0.95574,-0.28119
9.1263,0.2941,-0.95578,-0.28109
9.1264,0.29399,-0.95581,-0.281
9.1265,0.29388,-0.95584,-0.2809
9.1266,0.29377,-0.95588,-0.2808
9.1267,0.29366,-0.95591,-0.28071
9.1268,0.29355,-0.95595,-0.28061
9.127,0.29343,-0.95598,-0.28052
9.1271,0.29332,-0.95601,-0.28042
9.1272,0.29321,-0.95605,-0.28033
9.1273,0.2931,-0.95608,-0.28023
9.1274,0.29299,-0.95611,-0.28013
9.1275,0.29288,-0.95615,-0.28004
9.1277,0.29277,-0.95618,-0.27994
9.1278,0.29266,-0.95622,-0.27985
9.1279,0.29255,-0.95625,-0.27975
9.128,0.29244,-0.95628,-0.27966
9.1281,0.29233,-0.95632,-0.27956
9.1282,0.29222,-0.95635,-0.27946
9.1283,0.29211,-0.95639,-0.27937
